Cid,TimeStamp,Value,MessageId
XA.6F.2A.5D.84.96,2022-08-01T19:40:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-08-01T20:30:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-01T08:00:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-01T08:50:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-01T09:00:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-01T10:50:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-01T11:20:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-01T11:30:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-08-01T12:20:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-08-01T14:10:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-01T14:20:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-01T14:40:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2022-08-01T15:10:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-01T16:00:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-01T16:40:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-01T18:25:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-01T19:10:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-01T20:00:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-02T08:00:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-08-02T08:50:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-08-02T09:10:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-02T09:40:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-02T10:25:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-08-02T10:35:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-02T11:20:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-02T12:30:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-02T12:40:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-02T13:20:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-02T14:05:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-02T15:35:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-08-02T16:05:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-08-02T17:45:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-02T17:55:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-02T19:45:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-03T08:00:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-03T09:10:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-08-03T10:00:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-08-03T11:50:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-03T12:30:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-03T13:20:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-03T14:10:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-03T14:40:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-03T15:00:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-03T15:40:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-03T16:00:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-03T16:45:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-03T17:15:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-03T18:00:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2022-08-03T18:50:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-03T19:20:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-03T19:50:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-08-03T20:00:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-04T08:00:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-04T08:45:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-08-04T08:55:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-04T10:25:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-04T10:35:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-04T11:55:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-04T12:25:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-04T13:15:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-04T13:35:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-04T15:05:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2022-08-04T15:35:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-08-04T16:15:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2022-08-04T16:35:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-08-04T17:15:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-04T18:00:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-04T18:45:00.123456Z,Offline,MessageIdData
XA.6F.2A.5D.84.96,2022-08-04T19:30:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2022-08-04T21:00:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-05T08:00:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-05T09:40:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-05T10:10:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-05T12:00:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-05T12:45:00.123456Z,N/A,MessageIdData
X9.F4.C5.B5.93.00,2022-08-05T13:30:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-05T14:15:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-08-05T15:35:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-05T16:20:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-05T17:05:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-05T17:55:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-05T18:40:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-08-05T19:25:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-05T19:35:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-08T08:00:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-08T09:40:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-08T10:00:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-08T11:45:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-08-08T12:15:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-08-08T13:00:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-08T13:10:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-08T15:00:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-08-08T15:30:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-08T16:40:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-08T17:25:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-08-08T18:45:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-08-08T19:15:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-08-08T20:35:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-08T08:00:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-08T09:30:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-08-08T09:40:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-08T10:00:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-08T10:45:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-08T11:55:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-08T12:05:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-08T12:15:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-08-08T12:45:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-08-08T14:30:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-08-08T14:40:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2022-08-08T16:25:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-08T17:05:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-08T17:35:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-08T18:25:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-08T19:45:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-08T08:00:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-08T08:40:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-08T08:50:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-08T10:10:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-08T11:00:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-08T12:20:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-08-08T13:00:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2022-08-08T14:30:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-08T15:10:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-08T15:20:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-08T15:50:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-08T16:40:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-08T17:20:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-08T17:30:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-08T17:40:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-08T18:00:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2022-08-08T18:40:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2022-08-08T20:00:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2022-08-09T08:00:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2022-08-09T08:50:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-08-09T09:35:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2022-08-09T09:55:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-09T10:05:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-09T11:15:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2022-08-09T11:25:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2022-08-09T13:15:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-09T14:05:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-09T14:25:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-09T15:15:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-09T15:55:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-08-09T16:40:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-08-09T17:25:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-09T18:15:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-09T19:35:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-08-10T08:00:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2022-08-10T08:30:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2022-08-10T09:20:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-08-10T09:50:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-10T10:40:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-10T10:50:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-10T11:20:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-10T12:05:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-08-10T12:25:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-08-10T14:05:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2022-08-10T14:50:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2022-08-10T15:35:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-10T16:20:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-10T16:40:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2022-08-10T17:10:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-10T18:00:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-08-10T18:10:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-08-10T18:55:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-10T19:05:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-10T20:45:00.123456Z,N/A,MessageIdData
X0.E0.81.66.05.77,2022-08-11T08:00:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2022-08-11T09:20:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-11T09:40:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-11T11:25:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-11T11:55:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-11T13:45:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-11T14:35:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-11T15:05:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-08-11T15:55:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-08-11T17:25:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-11T17:55:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-11T18:40:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-11T19:10:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-11T20:20:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-12T08:00:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-12T08:30:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-08-12T09:10:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-08-12T09:40:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-12T10:00:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-12T11:45:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-12T12:30:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-12T14:15:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-12T15:00:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-12T16:40:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-12T16:50:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-12T17:00:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2022-08-12T17:45:00.123456Z,UnOccupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-12T19:30:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-15T08:00:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-15T08:30:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-15T09:20:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-15T10:30:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-08-15T11:10:00.123456Z,N/A,MessageIdData
XA.6F.2A.5D.84.96,2022-08-15T12:55:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-15T13:45:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-15T14:35:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-08-15T14:45:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2022-08-15T16:15:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-15T16:55:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-15T18:35:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-15T19:15:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-15T20:05:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-15T08:00:00.123456Z,Offline,MessageIdData
D1.9C.FB.97.D9.47,2022-08-15T09:40:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-08-15T09:50:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-08-15T11:35:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-15T12:20:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-15T13:40:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-15T14:30:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-15T14:50:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-15T15:35:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-15T17:05:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-15T17:50:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-15T18:20:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-08-15T18:30:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-15T19:50:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-15T08:00:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-15T09:40:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-15T10:20:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-08-15T11:50:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-15T12:20:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-15T13:30:00.123456Z,UnOccupied,MessageIdData
X0.E0.81.66.05.77,2022-08-15T14:10:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2022-08-15T14:50:00.123456Z,Offline,MessageIdData
EC.64.40.67.09.2D,2022-08-15T15:40:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-08-15T17:20:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-15T18:10:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-15T18:50:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-15T19:20:00.123456Z,N/A,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-15T21:10:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-16T08:00:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-16T08:30:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-16T08:40:00.123456Z,UnOccupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-16T09:25:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-08-16T10:15:00.123456Z,UnOccupied,MessageIdData
EC.64.40.67.09.2D,2022-08-16T11:00:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-16T11:40:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-08-16T13:25:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-16T14:10:00.123456Z,N/A,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-16T14:40:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-16T15:25:00.123456Z,Occupied,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-16T15:45:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-16T15:55:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-16T16:45:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-16T17:15:00.123456Z,Offline,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-16T17:55:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-16T18:40:00.123456Z,Offline,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-16T19:10:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-08-16T19:50:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-08-16T21:00:00.123456Z,Occupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-17T08:00:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-17T08:30:00.123456Z,UnOccupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-17T09:15:00.123456Z,Occupied,MessageIdData
XB.C1.2A.ED.D8.97,2022-08-17T09:35:00.123456Z,UnOccupied,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-17T10:05:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-17T10:45:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-17T11:15:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-17T12:05:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-17T12:15:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-17T13:35:00.123456Z,Occupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-17T13:45:00.123456Z,N/A,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-17T14:35:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-17T15:25:00.123456Z,UnOccupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-17T16:35:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-17T17:20:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-17T18:00:00.123456Z,Occupied,MessageIdData
X0.E0.81.66.05.77,2022-08-17T18:45:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2022-08-17T20:15:00.123456Z,Occupied,MessageIdData
XA.6F.2A.5D.84.96,2022-08-18T08:00:00.123456Z,UnOccupied,MessageIdData
XA.6F.2A.5D.84.96,2022-08-18T08:45:00.123456Z,N/A,MessageIdData
EC.64.40.67.09.2D,2022-08-18T09:35:00.123456Z,Occupied,MessageIdData
EC.64.40.67.09.2D,2022-08-18T10:55:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-18T11:15:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-18T11:35:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-08-18T12:20:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-18T14:10:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-18T14:20:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2022-08-18T16:10:00.123456Z,Occupied,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-18T16:20:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-18T17:40:00.123456Z,Offline,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-18T18:10:00.123456Z,N/A,MessageIdData
XE.D3.F5.6D.15.C6,2022-08-18T19:40:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2022-08-19T08:00:00.123456Z,Offline,MessageIdData
X0.E0.81.66.05.77,2022-08-19T08:30:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-19T09:15:00.123456Z,UnOccupied,MessageIdData
XA.53.D4.E2.EC.E2,2022-08-19T09:55:00.123456Z,N/A,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-19T10:25:00.123456Z,Offline,MessageIdData
BF.7D.D9.24.C2.A0,2022-08-19T12:10:00.123456Z,Occupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-19T12:30:00.123456Z,Offline,MessageIdData
X9.F4.C5.B5.93.00,2022-08-19T13:10:00.123456Z,N/A,MessageIdData
D1.9C.FB.97.D9.47,2022-08-19T13:50:00.123456Z,Occupied,MessageIdData
D1.9C.FB.97.D9.47,2022-08-19T14:10:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-19T14:50:00.123456Z,UnOccupied,MessageIdData
X9.F4.C5.B5.93.00,2022-08-19T16:40:00.123456Z,Offline,MessageIdData
X9.B1.A6.D9.5A.48,2022-08-19T17:00:00.123456Z,Offline,MessageIdData
