Cid,RoomName,StatusStart,StatusEnd,RoomHadPeople,RoomStatus,AccountCid,TimeStamp,MessageId
45f9c060-8fad-488c-bb47-37ceeb106596,Vesta,2019-11-15T15:45:00.123456Z,2019-11-15T17:35:00.123456Z,True,Occupied,febda3b8e823,2019-11-15T17:35:00.123456Z,MessageIdData
58f799dd-44cc-48c2-b6ad-8aecb9a02b39,Ceres,2019-11-15T17:55:00.123456Z,2019-11-15T19:05:00.123456Z,True,UnOccupied,6ebcb2ac944c,2019-11-15T19:05:00.123456Z,MessageIdData
900c4038-1b4e-49a4-98d5-0eff759be51c,Vesta,2019-11-15T19:35:00.123456Z,2019-11-15T20:15:00.123456Z,False,N/A,247263c670b8,2019-11-15T20:15:00.123456Z,MessageIdData
a3bc0258-2c91-4f7e-8510-8c8055be003c,Venus,2019-11-18T08:00:00.123456Z,2019-11-18T09:50:00.123456Z,True,N/A,743997192c71,2019-11-18T09:50:00.123456Z,MessageIdData
da4046af-e018-4d13-9e55-bd83e8140e1e,Iovis,2019-11-18T10:00:00.123456Z,2019-11-18T11:45:00.123456Z,True,Occupied,febda3b8e823,2019-11-18T11:45:00.123456Z,MessageIdData
0ed808ea-f656-4a65-be41-484db09cf50b,Elissa,2019-11-18T12:05:00.123456Z,2019-11-18T13:35:00.123456Z,True,UnOccupied,ab516b7308fd,2019-11-18T13:35:00.123456Z,MessageIdData
15da5f9a-3c81-42d1-abc9-1995dc01b56d,Elissa,2019-11-18T14:25:00.123456Z,2019-11-18T14:55:00.123456Z,True,N/A,bfb248306601,2019-11-18T14:55:00.123456Z,MessageIdData
c375778c-0714-49d2-a7d7-f88606b43091,Fulgora,2019-11-18T15:45:00.123456Z,2019-11-18T16:05:00.123456Z,True,Occupied,ef5ade4437d8,2019-11-18T16:05:00.123456Z,MessageIdData
79e41acb-2361-4343-9cd8-b0d1a4356cb8,Pax,2019-11-18T16:50:00.123456Z,2019-11-18T17:40:00.123456Z,True,Offline,bfb248306601,2019-11-18T17:40:00.123456Z,MessageIdData
a159e585-0feb-4a26-83fd-d40692717255,Iovis,2019-11-18T17:50:00.123456Z,2019-11-18T19:40:00.123456Z,False,Occupied,43510864a6f1,2019-11-18T19:40:00.123456Z,MessageIdData
fc467bb3-d5bd-48c1-8e24-0f478aba81e8,Luna,2019-11-18T08:00:00.123456Z,2019-11-18T09:40:00.123456Z,True,Offline,247263c670b8,2019-11-18T09:40:00.123456Z,MessageIdData
ad8aa349-c8a0-490d-91bd-784890aa198f,Fulgora,2019-11-18T10:10:00.123456Z,2019-11-18T10:20:00.123456Z,True,N/A,6ebcb2ac944c,2019-11-18T10:20:00.123456Z,MessageIdData
a6508ee1-a259-4a7e-bfda-1feccf275471,Luna,2019-11-18T11:05:00.123456Z,2019-11-18T12:55:00.123456Z,True,Occupied,743997192c71,2019-11-18T12:55:00.123456Z,MessageIdData
6da766bd-4a46-4311-8ae9-9c96432eabb6,Gemini,2019-11-18T13:05:00.123456Z,2019-11-18T14:15:00.123456Z,True,Occupied,280f1654a3dc,2019-11-18T14:15:00.123456Z,MessageIdData
c807e48c-5c76-46d7-ae90-450bf46186e8,Vesta,2019-11-18T14:45:00.123456Z,2019-11-18T16:35:00.123456Z,True,N/A,a8d9c40ef511,2019-11-18T16:35:00.123456Z,MessageIdData
eead7e1a-24df-4b74-9a07-354a5bf30f0c,Saturn,2019-11-18T17:20:00.123456Z,2019-11-18T18:10:00.123456Z,True,Occupied,febda3b8e823,2019-11-18T18:10:00.123456Z,MessageIdData
298ab3ab-0541-4a52-aca1-53ee7051d93b,Luna,2019-11-18T18:30:00.123456Z,2019-11-18T20:20:00.123456Z,True,Offline,743997192c71,2019-11-18T20:20:00.123456Z,MessageIdData
f69a13b4-5b0f-4241-b9eb-3f50825514e6,Luna,2019-11-18T08:00:00.123456Z,2019-11-18T09:50:00.123456Z,False,N/A,fad18082a2fd,2019-11-18T09:50:00.123456Z,MessageIdData
135f37df-0268-49cc-86e5-0c09815170ff,Saturn,2019-11-18T10:00:00.123456Z,2019-11-18T10:20:00.123456Z,True,Occupied,cd3a8437423c,2019-11-18T10:20:00.123456Z,MessageIdData
24c0b80f-091b-46aa-add1-d051609f4afe,Ceres,2019-11-18T10:50:00.123456Z,2019-11-18T12:40:00.123456Z,True,UnOccupied,6ebcb2ac944c,2019-11-18T12:40:00.123456Z,MessageIdData
06a2e89f-768e-4509-bcf8-cb915fa536ee,Pax,2019-11-18T13:10:00.123456Z,2019-11-18T14:20:00.123456Z,True,UnOccupied,1dd7743b1e36,2019-11-18T14:20:00.123456Z,MessageIdData
44dc4380-68f0-443c-8402-dbd3f46f5e95,Elissa,2019-11-18T15:00:00.123456Z,2019-11-18T16:40:00.123456Z,True,Occupied,247263c670b8,2019-11-18T16:40:00.123456Z,MessageIdData
611ee65d-9e7b-4095-a428-c68cdad3ae70,Venus,2019-11-18T17:20:00.123456Z,2019-11-18T18:05:00.123456Z,True,N/A,1dd7743b1e36,2019-11-18T18:05:00.123456Z,MessageIdData
cdb4aa41-9245-43f0-936e-ff09d0c74396,Vesta,2019-11-18T18:15:00.123456Z,2019-11-18T18:25:00.123456Z,True,Offline,cd3a8437423c,2019-11-18T18:25:00.123456Z,MessageIdData
717e6109-f98e-40ba-8c2f-89f68a759d5f,Luna,2019-11-18T18:35:00.123456Z,2019-11-18T18:55:00.123456Z,True,Offline,3bc5a105b4cd,2019-11-18T18:55:00.123456Z,MessageIdData
c2699461-a91c-4374-a4a9-0080cc50dd54,Fulgora,2019-11-18T19:15:00.123456Z,2019-11-18T19:55:00.123456Z,True,Occupied,45f0bb6f8f16,2019-11-18T19:55:00.123456Z,MessageIdData
cde5b09b-5196-44c2-9efb-34ee5a1fca8f,Luna,2019-11-19T08:00:00.123456Z,2019-11-19T08:30:00.123456Z,False,Occupied,a8d9c40ef511,2019-11-19T08:30:00.123456Z,MessageIdData
892663fe-5d6c-4b46-bb78-431074f355d8,Elissa,2019-11-19T08:40:00.123456Z,2019-11-19T10:20:00.123456Z,True,N/A,3bc5a105b4cd,2019-11-19T10:20:00.123456Z,MessageIdData
bc9c02db-13c3-4e45-a8b4-99a394126ba6,Gemini,2019-11-19T11:10:00.123456Z,2019-11-19T11:30:00.123456Z,True,UnOccupied,ef5ade4437d8,2019-11-19T11:30:00.123456Z,MessageIdData
a7b51865-07ed-446d-9648-219960419b15,Vesta,2019-11-19T12:00:00.123456Z,2019-11-19T12:30:00.123456Z,True,Occupied,20f8aecfc69b,2019-11-19T12:30:00.123456Z,MessageIdData
cd1cac53-0f3b-43a9-bf71-056b1245f046,Venus,2019-11-19T13:10:00.123456Z,2019-11-19T14:00:00.123456Z,False,Offline,fad18082a2fd,2019-11-19T14:00:00.123456Z,MessageIdData
388ffc4f-79f2-4ddd-8575-8d4404ad8083,Saturn,2019-11-19T14:20:00.123456Z,2019-11-19T14:40:00.123456Z,True,N/A,6ebcb2ac944c,2019-11-19T14:40:00.123456Z,MessageIdData
683d06eb-27f4-4e5f-955a-c64b838e1971,Ceres,2019-11-19T15:30:00.123456Z,2019-11-19T16:15:00.123456Z,True,N/A,a8d9c40ef511,2019-11-19T16:15:00.123456Z,MessageIdData
ef371f20-25b6-440c-acc9-dd6eeb88a8fe,Gemini,2019-11-19T16:25:00.123456Z,2019-11-19T17:35:00.123456Z,True,N/A,6ebcb2ac944c,2019-11-19T17:35:00.123456Z,MessageIdData
951a0112-5e94-4d76-91e9-c0a5731bee97,Ceres,2019-11-19T17:55:00.123456Z,2019-11-19T18:35:00.123456Z,True,UnOccupied,248d9d75297a,2019-11-19T18:35:00.123456Z,MessageIdData
629f4843-fac9-42d5-9a7e-cd36afba8d4e,Saturn,2019-11-19T19:05:00.123456Z,2019-11-19T19:55:00.123456Z,True,Occupied,ab516b7308fd,2019-11-19T19:55:00.123456Z,MessageIdData
9b8395c6-fe54-4072-bd38-230a70e4cfe3,Ceres,2019-11-20T08:00:00.123456Z,2019-11-20T09:20:00.123456Z,True,Occupied,3bc5a105b4cd,2019-11-20T09:20:00.123456Z,MessageIdData
e77d8263-95e8-412f-a046-dc19386f6eb9,Gemini,2019-11-20T10:05:00.123456Z,2019-11-20T11:45:00.123456Z,True,Offline,febda3b8e823,2019-11-20T11:45:00.123456Z,MessageIdData
7b4b9ec9-cd93-4a36-adf8-5b31359bbbc2,Fulgora,2019-11-20T12:30:00.123456Z,2019-11-20T13:10:00.123456Z,True,UnOccupied,cd3a8437423c,2019-11-20T13:10:00.123456Z,MessageIdData
fe055453-9d9b-45af-82c6-4e69c8146858,Fulgora,2019-11-20T14:00:00.123456Z,2019-11-20T14:40:00.123456Z,True,UnOccupied,6ebcb2ac944c,2019-11-20T14:40:00.123456Z,MessageIdData
126b5ec7-5437-4e48-a03b-d2b55c138357,Pax,2019-11-20T15:25:00.123456Z,2019-11-20T16:45:00.123456Z,True,N/A,ef5ade4437d8,2019-11-20T16:45:00.123456Z,MessageIdData
27be589e-8af8-492d-97d2-29d1ac8623f0,Venus,2019-11-20T17:30:00.123456Z,2019-11-20T18:10:00.123456Z,True,Occupied,b8f896ea05af,2019-11-20T18:10:00.123456Z,MessageIdData
b11de667-9818-4365-a62e-3e40a861be90,Elissa,2019-11-20T18:30:00.123456Z,2019-11-20T19:20:00.123456Z,True,Offline,cd3a8437423c,2019-11-20T19:20:00.123456Z,MessageIdData
a6c00d08-c5bd-4115-8041-4f5965fdcb6b,Saturn,2019-11-20T19:30:00.123456Z,2019-11-20T20:20:00.123456Z,True,Offline,b8f896ea05af,2019-11-20T20:20:00.123456Z,MessageIdData
84988b16-4e14-47ce-8295-97f2a973f4cc,Pax,2019-11-21T08:00:00.123456Z,2019-11-21T08:20:00.123456Z,True,N/A,45f0bb6f8f16,2019-11-21T08:20:00.123456Z,MessageIdData
8763333c-834c-4ac4-b12b-a3b63cd0d343,Venus,2019-11-21T09:10:00.123456Z,2019-11-21T09:50:00.123456Z,True,N/A,248d9d75297a,2019-11-21T09:50:00.123456Z,MessageIdData
64e73d7c-0939-4fec-acf8-d447d1bec997,Elissa,2019-11-21T10:35:00.123456Z,2019-11-21T10:45:00.123456Z,True,Offline,cd3a8437423c,2019-11-21T10:45:00.123456Z,MessageIdData
46deaee3-46de-4842-b548-141e9d8378a4,Vesta,2019-11-21T11:30:00.123456Z,2019-11-21T13:15:00.123456Z,True,Offline,280f1654a3dc,2019-11-21T13:15:00.123456Z,MessageIdData
d092376e-8d4c-4d51-b745-7b9c1b884840,Pax,2019-11-21T13:35:00.123456Z,2019-11-21T15:25:00.123456Z,True,UnOccupied,247263c670b8,2019-11-21T15:25:00.123456Z,MessageIdData
ca43a912-3f93-448f-b959-1fb11286e8b5,Fulgora,2019-11-21T16:05:00.123456Z,2019-11-21T16:45:00.123456Z,True,N/A,247263c670b8,2019-11-21T16:45:00.123456Z,MessageIdData
d028f2b5-3184-4160-ba5c-c624a7c3698a,Gemini,2019-11-21T17:05:00.123456Z,2019-11-21T17:45:00.123456Z,True,Occupied,88066778efa9,2019-11-21T17:45:00.123456Z,MessageIdData
13233fc6-0f0c-42be-8571-6c43e445703d,Fulgora,2019-11-21T18:30:00.123456Z,2019-11-21T19:10:00.123456Z,True,Offline,247263c670b8,2019-11-21T19:10:00.123456Z,MessageIdData
eb787f50-b4ff-437d-b022-c01f4032b226,Elissa,2019-11-21T19:55:00.123456Z,2019-11-21T20:25:00.123456Z,True,Occupied,fad18082a2fd,2019-11-21T20:25:00.123456Z,MessageIdData
f13fb5f2-9d49-475a-9224-aaec0156f741,Vesta,2019-11-22T08:00:00.123456Z,2019-11-22T09:10:00.123456Z,True,N/A,ab516b7308fd,2019-11-22T09:10:00.123456Z,MessageIdData
b58c477a-4e6f-4882-b69c-342d96da99ad,Vesta,2019-11-22T09:30:00.123456Z,2019-11-22T09:40:00.123456Z,True,Occupied,ef5ade4437d8,2019-11-22T09:40:00.123456Z,MessageIdData
0ddff2c5-c6db-4164-a117-75b4b569bc8b,Venus,2019-11-22T09:50:00.123456Z,2019-11-22T11:10:00.123456Z,True,N/A,43510864a6f1,2019-11-22T11:10:00.123456Z,MessageIdData
893bd94b-0862-46b4-a4b6-8a9e231e9f10,Vesta,2019-11-22T11:20:00.123456Z,2019-11-22T13:00:00.123456Z,True,N/A,248d9d75297a,2019-11-22T13:00:00.123456Z,MessageIdData
6edf7786-6a43-4193-81f7-0076edb11391,Pax,2019-11-22T13:20:00.123456Z,2019-11-22T15:10:00.123456Z,True,Occupied,248d9d75297a,2019-11-22T15:10:00.123456Z,MessageIdData
f600f18d-247e-49cf-8f55-6841ceb6615b,Gemini,2019-11-22T15:40:00.123456Z,2019-11-22T16:20:00.123456Z,True,Offline,a8d9c40ef511,2019-11-22T16:20:00.123456Z,MessageIdData
c42e27ef-837d-47cf-b7b0-16a7b6d68890,Vesta,2019-11-22T16:50:00.123456Z,2019-11-22T18:20:00.123456Z,True,Occupied,280f1654a3dc,2019-11-22T18:20:00.123456Z,MessageIdData
80d6a6c0-38fc-47e6-bada-e51759a1e568,Pax,2019-11-22T18:30:00.123456Z,2019-11-22T19:15:00.123456Z,True,N/A,247263c670b8,2019-11-22T19:15:00.123456Z,MessageIdData
944bc7f2-0ab0-4a32-80a5-a68ed8ed1502,Vesta,2019-11-22T19:45:00.123456Z,2019-11-22T21:30:00.123456Z,True,N/A,248d9d75297a,2019-11-22T21:30:00.123456Z,MessageIdData
ef1d451e-50b6-46a8-8a05-514cfb26fbdb,Fulgora,2019-11-25T08:00:00.123456Z,2019-11-25T08:40:00.123456Z,False,UnOccupied,248d9d75297a,2019-11-25T08:40:00.123456Z,MessageIdData
7b52d763-a698-464b-8f39-1359f01b3045,Gemini,2019-11-25T09:00:00.123456Z,2019-11-25T09:20:00.123456Z,True,Occupied,a8d9c40ef511,2019-11-25T09:20:00.123456Z,MessageIdData
6864f0d2-712c-4fb8-ac3b-3c3c5c6ba5c2,Iovis,2019-11-25T09:50:00.123456Z,2019-11-25T11:10:00.123456Z,True,Occupied,280f1654a3dc,2019-11-25T11:10:00.123456Z,MessageIdData
d0c4427f-2175-4eb1-9bfa-c0b8a7d414f2,Luna,2019-11-25T11:40:00.123456Z,2019-11-25T13:00:00.123456Z,False,N/A,cd3a8437423c,2019-11-25T13:00:00.123456Z,MessageIdData
13f27ff6-61f6-45bf-8b70-df0947574c99,Gemini,2019-11-25T13:10:00.123456Z,2019-11-25T13:40:00.123456Z,True,N/A,1dd7743b1e36,2019-11-25T13:40:00.123456Z,MessageIdData
578279a0-3723-4fa5-bf85-e71af94cdfd7,Saturn,2019-11-25T14:00:00.123456Z,2019-11-25T14:40:00.123456Z,True,N/A,1dd7743b1e36,2019-11-25T14:40:00.123456Z,MessageIdData
741a22ca-a9c4-4beb-8af1-184f2e86324b,Iovis,2019-11-25T15:00:00.123456Z,2019-11-25T15:40:00.123456Z,False,Occupied,280f1654a3dc,2019-11-25T15:40:00.123456Z,MessageIdData
b5e87b9b-d1d3-485e-b934-da290f583030,Saturn,2019-11-25T16:10:00.123456Z,2019-11-25T17:30:00.123456Z,True,Offline,20f8aecfc69b,2019-11-25T17:30:00.123456Z,MessageIdData
114ceeba-1e12-4584-a81f-1601d71bf576,Gemini,2019-11-25T18:20:00.123456Z,2019-11-25T18:30:00.123456Z,False,Occupied,247263c670b8,2019-11-25T18:30:00.123456Z,MessageIdData
37446afc-a23d-440d-9f50-d01376aff4c7,Fulgora,2019-11-25T19:15:00.123456Z,2019-11-25T19:25:00.123456Z,True,Occupied,118615748df9,2019-11-25T19:25:00.123456Z,MessageIdData
31d2939a-f5f9-41ed-83e3-40fada5c5242,Ceres,2019-11-25T08:00:00.123456Z,2019-11-25T09:50:00.123456Z,True,UnOccupied,20f8aecfc69b,2019-11-25T09:50:00.123456Z,MessageIdData
8603bfa2-6230-40e0-8ab1-abf5edb3f7fb,Ceres,2019-11-25T10:35:00.123456Z,2019-11-25T12:25:00.123456Z,True,N/A,ef5ade4437d8,2019-11-25T12:25:00.123456Z,MessageIdData
a5ca5929-1632-44ed-a2a7-3f127ea75721,Saturn,2019-11-25T12:45:00.123456Z,2019-11-25T13:05:00.123456Z,False,Occupied,ab516b7308fd,2019-11-25T13:05:00.123456Z,MessageIdData
27ab2a12-cce1-42d8-af31-a836ce5f99cc,Vesta,2019-11-25T13:25:00.123456Z,2019-11-25T13:35:00.123456Z,True,N/A,43510864a6f1,2019-11-25T13:35:00.123456Z,MessageIdData
bf92c348-8b77-47cf-ac0d-70dcd43feb39,Iovis,2019-11-25T14:15:00.123456Z,2019-11-25T16:05:00.123456Z,True,N/A,bfb248306601,2019-11-25T16:05:00.123456Z,MessageIdData
5719b7bc-3bca-41cb-8c63-7a54444ef765,Gemini,2019-11-25T16:25:00.123456Z,2019-11-25T17:45:00.123456Z,True,N/A,248d9d75297a,2019-11-25T17:45:00.123456Z,MessageIdData
8b3166ab-1ae5-4320-9b01-f7987382601f,Ceres,2019-11-25T18:35:00.123456Z,2019-11-25T20:25:00.123456Z,True,N/A,3bc5a105b4cd,2019-11-25T20:25:00.123456Z,MessageIdData
667041cd-36a9-4dde-bcc8-677409b75ba9,Luna,2019-11-25T08:00:00.123456Z,2019-11-25T08:50:00.123456Z,False,N/A,b8f896ea05af,2019-11-25T08:50:00.123456Z,MessageIdData
703d7dc0-66c7-454e-9b21-5038ef4b9d75,Ceres,2019-11-25T09:35:00.123456Z,2019-11-25T11:15:00.123456Z,True,UnOccupied,6ebcb2ac944c,2019-11-25T11:15:00.123456Z,MessageIdData
cdba0bf5-b400-4efd-adc6-0e9652270744,Ceres,2019-11-25T12:00:00.123456Z,2019-11-25T12:10:00.123456Z,False,N/A,45f0bb6f8f16,2019-11-25T12:10:00.123456Z,MessageIdData
4c7e5b4e-9149-458a-b802-5bdc78a5a14a,Luna,2019-11-25T12:55:00.123456Z,2019-11-25T14:25:00.123456Z,True,Offline,ef5ade4437d8,2019-11-25T14:25:00.123456Z,MessageIdData
01cb72fc-51de-439b-910b-0042e7c251fb,Luna,2019-11-25T15:05:00.123456Z,2019-11-25T15:45:00.123456Z,True,Offline,cd3a8437423c,2019-11-25T15:45:00.123456Z,MessageIdData
e666b7db-bd09-49db-9276-e067b7631dce,Iovis,2019-11-25T16:35:00.123456Z,2019-11-25T17:05:00.123456Z,True,UnOccupied,1dd7743b1e36,2019-11-25T17:05:00.123456Z,MessageIdData
5638254d-e556-427b-9f14-b6d30bf0a1fa,Gemini,2019-11-25T17:25:00.123456Z,2019-11-25T18:35:00.123456Z,True,Occupied,febda3b8e823,2019-11-25T18:35:00.123456Z,MessageIdData
cb8152b1-ec33-4e75-bbbd-6309a204aeae,Iovis,2019-11-25T19:15:00.123456Z,2019-11-25T19:35:00.123456Z,False,N/A,88066778efa9,2019-11-25T19:35:00.123456Z,MessageIdData
2b7a3500-5254-4b1f-a349-1e7cbfc30336,Pax,2019-11-26T08:00:00.123456Z,2019-11-26T09:20:00.123456Z,True,UnOccupied,6ebcb2ac944c,2019-11-26T09:20:00.123456Z,MessageIdData
942c5694-f387-42b4-8098-6b19c3096cc1,Luna,2019-11-26T10:00:00.123456Z,2019-11-26T11:45:00.123456Z,True,N/A,88066778efa9,2019-11-26T11:45:00.123456Z,MessageIdData
6c136457-a2a2-4c62-9ba5-389ef4660782,Elissa,2019-11-26T12:05:00.123456Z,2019-11-26T13:45:00.123456Z,True,UnOccupied,88066778efa9,2019-11-26T13:45:00.123456Z,MessageIdData
f457fa77-69e6-4795-a3bc-b2d64c5818d8,Luna,2019-11-26T13:55:00.123456Z,2019-11-26T15:40:00.123456Z,True,Occupied,ef5ade4437d8,2019-11-26T15:40:00.123456Z,MessageIdData
e5dee651-fd74-4355-af62-813c7b3453ba,Gemini,2019-11-26T16:10:00.123456Z,2019-11-26T16:55:00.123456Z,True,UnOccupied,248d9d75297a,2019-11-26T16:55:00.123456Z,MessageIdData
cfa5a8a5-e334-4f2c-8f09-2c70a315d41c,Ceres,2019-11-26T17:15:00.123456Z,2019-11-26T18:55:00.123456Z,True,Occupied,743997192c71,2019-11-26T18:55:00.123456Z,MessageIdData
b33c7e22-cda6-418d-b464-d469a98794e2,Iovis,2019-11-26T19:15:00.123456Z,2019-11-26T20:25:00.123456Z,False,UnOccupied,ef5ade4437d8,2019-11-26T20:25:00.123456Z,MessageIdData
76727e09-24de-4994-91a9-17d37df5799c,Iovis,2019-11-27T08:00:00.123456Z,2019-11-27T08:10:00.123456Z,False,UnOccupied,743997192c71,2019-11-27T08:10:00.123456Z,MessageIdData
7c4931bb-c9a4-498b-88ad-1f0f8ef5ac2b,Iovis,2019-11-27T08:40:00.123456Z,2019-11-27T09:25:00.123456Z,True,UnOccupied,247263c670b8,2019-11-27T09:25:00.123456Z,MessageIdData
ebebc11a-5ac6-4b43-a85b-0b2c89c149b4,Fulgora,2019-11-27T09:35:00.123456Z,2019-11-27T11:15:00.123456Z,True,Occupied,247263c670b8,2019-11-27T11:15:00.123456Z,MessageIdData
2910f5f5-22d9-4699-9118-64ba01c90ebf,Vesta,2019-11-27T11:25:00.123456Z,2019-11-27T12:35:00.123456Z,True,N/A,248d9d75297a,2019-11-27T12:35:00.123456Z,MessageIdData
39040e31-787b-4dd6-bafd-7aa51b446c2e,Gemini,2019-11-27T13:20:00.123456Z,2019-11-27T14:10:00.123456Z,False,Offline,6ebcb2ac944c,2019-11-27T14:10:00.123456Z,MessageIdData
974ca56d-176f-44a2-99d8-c4fc75020c5a,Saturn,2019-11-27T15:00:00.123456Z,2019-11-27T16:30:00.123456Z,True,Offline,118615748df9,2019-11-27T16:30:00.123456Z,MessageIdData
d6f01206-f39a-4fb0-93b6-e8f6f0c9c154,Iovis,2019-11-27T16:50:00.123456Z,2019-11-27T18:10:00.123456Z,True,N/A,280f1654a3dc,2019-11-27T18:10:00.123456Z,MessageIdData
0f2fc5f8-e1b9-4c4d-9c71-db5326d1f783,Iovis,2019-11-27T18:40:00.123456Z,2019-11-27T20:25:00.123456Z,True,Occupied,280f1654a3dc,2019-11-27T20:25:00.123456Z,MessageIdData
ee8f3fbb-ac58-4ba0-84be-f4c3fa062e23,Luna,2019-11-28T08:00:00.123456Z,2019-11-28T08:50:00.123456Z,True,N/A,fad18082a2fd,2019-11-28T08:50:00.123456Z,MessageIdData
868dc1eb-14eb-402f-8694-be0c627583a5,Pax,2019-11-28T09:30:00.123456Z,2019-11-28T11:00:00.123456Z,True,Occupied,43510864a6f1,2019-11-28T11:00:00.123456Z,MessageIdData
ec42c7d8-21b1-4b12-a5a0-bee1f21b2b21,Venus,2019-11-28T11:10:00.123456Z,2019-11-28T13:00:00.123456Z,True,Occupied,118615748df9,2019-11-28T13:00:00.123456Z,MessageIdData
cae0f32f-2064-4d3d-b6ea-4d607692ac47,Ceres,2019-11-28T13:50:00.123456Z,2019-11-28T14:20:00.123456Z,False,Offline,febda3b8e823,2019-11-28T14:20:00.123456Z,MessageIdData
f26d4be0-3c4e-4256-8a42-86ecc1fa7361,Pax,2019-11-28T15:10:00.123456Z,2019-11-28T16:40:00.123456Z,True,Occupied,b8f896ea05af,2019-11-28T16:40:00.123456Z,MessageIdData
4e7ba046-fe07-4193-b631-c5fd8fcc5957,Vesta,2019-11-28T17:10:00.123456Z,2019-11-28T18:40:00.123456Z,True,UnOccupied,118615748df9,2019-11-28T18:40:00.123456Z,MessageIdData
8ce15ad3-51c7-4db9-ad65-5cb190e22c5c,Pax,2019-11-28T19:20:00.123456Z,2019-11-28T19:30:00.123456Z,True,N/A,248d9d75297a,2019-11-28T19:30:00.123456Z,MessageIdData
f3e44f5c-41a0-4dfa-a943-105c7d376758,Venus,2019-11-29T08:00:00.123456Z,2019-11-29T08:10:00.123456Z,True,Offline,88066778efa9,2019-11-29T08:10:00.123456Z,MessageIdData
a182e7aa-443f-46d0-8c1b-04aa98d16850,Fulgora,2019-11-29T09:00:00.123456Z,2019-11-29T09:50:00.123456Z,True,UnOccupied,88066778efa9,2019-11-29T09:50:00.123456Z,MessageIdData
f02c8a2e-c61b-4d20-936f-6aab3944c3d1,Fulgora,2019-11-29T10:30:00.123456Z,2019-11-29T12:15:00.123456Z,True,UnOccupied,cd3a8437423c,2019-11-29T12:15:00.123456Z,MessageIdData
2f6825db-6470-4159-8db3-de4763ce2167,Iovis,2019-11-29T13:00:00.123456Z,2019-11-29T13:10:00.123456Z,True,N/A,6ebcb2ac944c,2019-11-29T13:10:00.123456Z,MessageIdData
3fb6c45d-100a-40c1-8bc8-35ebd94dc306,Ceres,2019-11-29T13:40:00.123456Z,2019-11-29T14:00:00.123456Z,True,Occupied,fad18082a2fd,2019-11-29T14:00:00.123456Z,MessageIdData
7a562996-7cf8-43f4-ad1e-7d5a402878b3,Vesta,2019-11-29T14:40:00.123456Z,2019-11-29T15:25:00.123456Z,False,UnOccupied,3bc5a105b4cd,2019-11-29T15:25:00.123456Z,MessageIdData
68012a0c-0855-4ff7-9bc2-2dffe65560b7,Pax,2019-11-29T16:10:00.123456Z,2019-11-29T17:00:00.123456Z,True,Occupied,3bc5a105b4cd,2019-11-29T17:00:00.123456Z,MessageIdData
95b302cc-6af9-4a1b-94b9-2924cc26d3a7,Saturn,2019-11-29T17:50:00.123456Z,2019-11-29T19:30:00.123456Z,True,UnOccupied,248d9d75297a,2019-11-29T19:30:00.123456Z,MessageIdData
e844b120-55b3-49df-896a-42fd99ca3950,Gemini,2019-11-29T19:50:00.123456Z,2019-11-29T21:20:00.123456Z,True,UnOccupied,88066778efa9,2019-11-29T21:20:00.123456Z,MessageIdData
6fe07f8f-f063-464a-90e3-88246f9279f4,Gemini,2019-12-02T08:00:00.123456Z,2019-12-02T09:50:00.123456Z,False,Occupied,247263c670b8,2019-12-02T09:50:00.123456Z,MessageIdData
cdf97175-2200-4bfa-8a64-0609b6a8af18,Vesta,2019-12-02T10:35:00.123456Z,2019-12-02T12:20:00.123456Z,True,N/A,45f0bb6f8f16,2019-12-02T12:20:00.123456Z,MessageIdData
28137d7e-8095-47b8-995a-f64db1c11b61,Vesta,2019-12-02T13:10:00.123456Z,2019-12-02T13:50:00.123456Z,False,N/A,743997192c71,2019-12-02T13:50:00.123456Z,MessageIdData
a0869cd2-281b-40ad-ab0c-db84ba6a06fe,Pax,2019-12-02T14:10:00.123456Z,2019-12-02T14:50:00.123456Z,True,Offline,88066778efa9,2019-12-02T14:50:00.123456Z,MessageIdData
26c3a3f6-dfe0-479a-a123-f33a41e18cbd,Gemini,2019-12-02T15:00:00.123456Z,2019-12-02T16:50:00.123456Z,True,Occupied,ab516b7308fd,2019-12-02T16:50:00.123456Z,MessageIdData
b8562cfc-6fce-4caa-8a90-f3c52a1cbe06,Pax,2019-12-02T17:30:00.123456Z,2019-12-02T18:50:00.123456Z,True,N/A,ef5ade4437d8,2019-12-02T18:50:00.123456Z,MessageIdData
032448eb-6db3-4f13-a1d3-6139ac77565e,Vesta,2019-12-02T19:10:00.123456Z,2019-12-02T20:20:00.123456Z,True,UnOccupied,ab516b7308fd,2019-12-02T20:20:00.123456Z,MessageIdData
1614ef94-3c28-4acd-93d6-877436ce89c3,Iovis,2019-12-02T08:00:00.123456Z,2019-12-02T08:50:00.123456Z,False,Offline,247263c670b8,2019-12-02T08:50:00.123456Z,MessageIdData
8dee7e5e-82af-4678-bddf-91cd85c275ec,Gemini,2019-12-02T09:20:00.123456Z,2019-12-02T10:05:00.123456Z,True,N/A,bfb248306601,2019-12-02T10:05:00.123456Z,MessageIdData
e1faf07d-309c-48b4-826c-dd25b4c0acbc,Vesta,2019-12-02T10:35:00.123456Z,2019-12-02T12:05:00.123456Z,True,UnOccupied,280f1654a3dc,2019-12-02T12:05:00.123456Z,MessageIdData
